지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 구의동  199-1,7.088769,6.1174173,5
서울특별시 광진구 구의동  199-14,7.060631,6.1045303,5
서울특별시 광진구 구의동  199-15,7.0237494,6.060139,5
서울특별시 광진구 구의동  199-20,3.3519037,-1.8913825,4
서울특별시 광진구 구의동  199-21,3.4390519,-1.9997061,4
서울특별시 광진구 구의동  199-6,7.019164,6.073939,5
서울특별시 광진구 구의동  199-8,6.9863915,5.980306,5
서울특별시 광진구 구의동  199-96,7.015537,6.027934,5
서울특별시 광진구 구의동  20-1,-0.40809637,8.088499,2
서울특별시 광진구 구의동  20-11,-0.97743285,8.248038,2
서울특별시 광진구 구의동  20-12,-0.49768475,8.088299,2
서울특별시 광진구 구의동  20-13,-0.5352838,8.097586,2
서울특별시 광진구 구의동  20-15,-0.50036746,8.097523,2
서울특별시 광진구 구의동  20-16,-0.52762204,8.099375,2
서울특별시 광진구 구의동  20-17,-0.4863564,8.066349,2
서울특별시 광진구 구의동  20-2,-0.41674688,8.072346,2
서울특별시 광진구 구의동  20-3,-0.33798337,7.9815974,2
서울특별시 광진구 구의동  20-7,-0.48915848,8.089056,2
서울특별시 광진구 구의동  20-8,-0.4793982,8.08189,2
서울특별시 광진구 구의동  20-9,-0.97649884,8.300737,2
서울특별시 광진구 구의동  200-1,7.035602,6.074285,5
서울특별시 광진구 구의동  200-12,7.1569476,6.2283,5
서울특별시 광진구 구의동  200-13,7.146733,6.2550917,5
서울특별시 광진구 구의동  200-14,7.103654,6.233296,5
서울특별시 광진구 구의동  200-15,7.099248,6.145944,5
서울특별시 광진구 구의동  200-16,7.152382,6.234576,5
서울특별시 광진구 구의동  200-17,7.1280828,6.119561,5
서울특별시 광진구 구의동  200-18,7.0351505,6.1545143,5
서울특별시 광진구 구의동  200-19,7.0955763,6.156418,5
서울특별시 광진구 구의동  200-2,7.0349307,6.078413,5
서울특별시 광진구 구의동  200-20,7.036534,6.1439557,5
서울특별시 광진구 구의동  200-21,7.1062202,6.143809,5
서울특별시 광진구 구의동  200-4,7.053073,6.187206,5
서울특별시 광진구 구의동  200-6,7.1334734,6.2225847,5
서울특별시 광진구 구의동  200-7,7.1452556,6.2349644,5
